sku,descripcion,stock,fecha
AC-TER-3,Dukier Arnés Clásico Terracota (essentials) M,0,2025-05-06
AC-TER-2,Dukier Arnés Clásico Terracota (essentials) S,31,2025-05-06
CL-TER-4,Dukier Collar Terracota (essentials) L,41,2025-05-06
CL-TER-3,Dukier Collar Terracota (essentials) M,29,2025-05-06
CL-TER-2,Dukier Collar Terracota (essentials) S,36,2025-05-06
CL-TER-1,Dukier Collar Terracota (essentials) Xs,47,2025-05-06
CR-TER-4,Dukier Correa Terracota (essentials) L,32,2025-05-06
CR-TER-2,Dukier Correa Terracota (essentials) S,7,2025-05-06
PB-TER-2,Dukier Porta Bolsas Terracota (essentials) U,26,2025-05-06
AT-CPG-4,Dukier Scouts L Arnés Trail,100,2025-05-06
AT-CPG-3,Dukier Scouts M Arnés Trail,100,2025-05-06
AT-CPG-2,Dukier Scouts S Arnés Trail,50,2025-05-06
AT-CPG-5,Dukier Scouts Xl Arnés Trail,70,2025-05-06
AT-MON-4,Dukier Monstera L Arnés Trail,51,2025-05-06
AT-MON-3,Dukier Monstera M Arnés Trail,49,2025-05-06
AT-MON-2,Dukier Monstera S Arnés Trail,41,2025-05-06
AT-MON-5,Dukier Monstera Xl Arnés Trail,38,2025-05-06
AT-YRK-4,Dukier Grunge L Arnés Trail,92,2025-05-06
AT-YRK-3,Dukier Grunge M Arnés Trail,95,2025-05-06
AT-YRK-2,Dukier Grunge S Arnés Trail,47,2025-05-06
AT-YRK-5,Dukier Grunge Xl Arnés Trail,69,2025-05-06
AR-CPG-4,Dukier Scouts L Arnés Ajustable,75,2025-05-06
AR-CPG-3,Dukier Scouts M Arnés Ajustable,99,2025-05-06
AR-CPG-2,Dukier Scouts S Arnés Ajustable,100,2025-05-06
AR-CPG-5,Dukier Scouts Xl Arnés Ajustable,50,2025-05-06
AR-CPG-1,Dukier Scouts Xs Arnés Ajustable,50,2025-05-06
AR-YRK-4,Dukier Grunge L Arnés Ajustable,75,2025-05-06
AR-YRK-3,Dukier Grunge M Arnés Ajustable,100,2025-05-06
AR-YRK-2,Dukier Grunge S Arnés Ajustable,99,2025-05-06
AR-YRK-5,Dukier Grunge Xl Arnés Ajustable,50,2025-05-06
AR-YRK-1,Dukier Grunge Xs Arnés Ajustable,48,2025-05-06
AC-CPG-4,Dukier Scouts L Arnés Clásico,50,2025-05-06
AC-CPG-3,Dukier Scouts M Arnés Clásico,100,2025-05-06
AC-CPG-2,Dukier Scouts S Arnés Clásico,50,2025-05-06
AC-YRK-4,Dukier Grunge L Arnés Clásico,45,2025-05-06
AC-YRK-3,Dukier Grunge M Arnés Clásico,97,2025-05-06
AC-YRK-2,Dukier Grunge S Arnés Clásico,48,2025-05-06
CL-CPG-4,Dukier Scouts L Collar,50,2025-05-06
CL-CPG-3,Dukier Scouts M Collar,50,2025-05-06
CL-CPG-2,Dukier Scouts S Collar,50,2025-05-06
CL-CPG-1,Dukier Scouts Xs Collar,50,2025-05-06
CG-CPG-0,Dukier Collar Gato Scouts U,50,2025-05-06
CG-YRK-0,Dukier Collar Gato Grunge U,50,2025-05-06
CL-YRK-4,Dukier Grunge L Collar,50,2025-05-06
CL-YRK-3,Dukier Grunge M Collar,72,2025-05-06
CL-YRK-2,Dukier Grunge S Collar,47,2025-05-06
CL-YRK-1,Dukier Grunge Xs Collar,50,2025-05-06
CR-CPG-4,Dukier Scouts L Correa,198,2025-05-06
CR-CPG-2,Dukier Scouts S Correa,140,2025-05-06
CR-YRK-4,Dukier Grunge L Correa,181,2025-05-06
CR-YRK-2,Dukier Grunge S Correa,134,2025-05-06
PJ-CPG-4,Dukier Pajarita Scouts U,50,2025-05-06
PJ-YRK-4,Dukier Pajarita Grunge U,47,2025-05-06
PB-CPG-2,Dukier Scouts U Porta Bolsas,148,2025-05-06
PB-YRK-2,Dukier Grunge U Porta Bolsas,125,2025-05-06
,Dukier VALIDACION B2B,0,2025-05-06
AR-LMN-4,Dukier Arnés Ajustable Lemons L,10,2025-05-06
AR-LMN-3,Dukier Arnés Ajustable Lemons M,0,2025-05-06
AR-LMN-2,Dukier Arnés Ajustable Lemons S,1,2025-05-06
AR-LMN-5,Dukier Arnés Ajustable Lemons Xl,3,2025-05-06
AR-LMN-1,Dukier Arnés Ajustable Lemons Xs,1,2025-05-06
AC-LMN-4,Dukier Arnés Clásico Lemons L,0,2025-05-06
AC-LMN-3,Dukier Arnés Clásico Lemons M,0,2025-05-06
AC-LMN-2,Dukier Arnés Clásico Lemons S,0,2025-05-06
AT-LMN-4,Dukier Arnés Trail Lemons L,0,2025-05-06
AT-LMN-3,Dukier Arnés Trail Lemons M,0,2025-05-06
AT-LMN-2,Dukier Arnés Trail Lemons S,0,2025-05-06
AT-LMN-5,Dukier Arnés Trail Lemons Xl,0,2025-05-06
CG-LMN-0,Dukier Collar Gato Lemons U,0,2025-05-06
CL-LMN-4,Dukier Collar Lemons L,0,2025-05-06
CL-LMN-3,Dukier Collar Lemons M,0,2025-05-06
CL-LMN-2,Dukier Collar Lemons S,0,2025-05-06
CL-LMN-1,Dukier Collar Lemons Xs,0,2025-05-06
CR-LMN-4,Dukier Correa Lemons L,0,2025-05-06
CR-LMN-2,Dukier Correa Lemons S,0,2025-05-06
PJ-LMN-4,Dukier Pajarita Lemons U,0,2025-05-06
PB-LMN-2,Dukier Porta Bolsas Lemons U,0,2025-05-06
TW-LMN-0,Dukier Toallas Lemons U,0,2025-05-06
AR-LBS-4,Dukier Arnés Ajustable Lobster L,1,2025-05-06
AR-LBS-3,Dukier Arnés Ajustable Lobster M,0,2025-05-06
AR-LBS-2,Dukier Arnés Ajustable Lobster S,0,2025-05-06
AR-LBS-5,Dukier Arnés Ajustable Lobster Xl,2,2025-05-06
AR-LBS-1,Dukier Arnés Ajustable Lobster Xs,0,2025-05-06
AC-LBS-4,Dukier Arnés Clásico Lobster L,0,2025-05-06
AC-LBS-3,Dukier Arnés Clásico Lobster M,0,2025-05-06
AC-LBS-2,Dukier Arnés Clásico Lobster S,0,2025-05-06
AT-LBS-4,Dukier Arnés Trail Lobster L,0,2025-05-06
AT-LBS-3,Dukier Arnés Trail Lobster M,0,2025-05-06
AT-LBS-2,Dukier Arnés Trail Lobster S,0,2025-05-06
AT-LBS-5,Dukier Arnés Trail Lobster Xl,0,2025-05-06
CG-LBS-0,Dukier Collar Gato Lobster U,0,2025-05-06
CL-LBS-4,Dukier Collar Lobster L,0,2025-05-06
CL-LBS-3,Dukier Collar Lobster M,0,2025-05-06
CL-LBS-2,Dukier Collar Lobster S,0,2025-05-06
CL-LBS-1,Dukier Collar Lobster Xs,0,2025-05-06
CR-LBS-4,Dukier Correa Lobster L,0,2025-05-06
CR-LBS-2,Dukier Correa Lobster S,0,2025-05-06
PJ-LBS-4,Dukier Pajarita Lobster U,0,2025-05-06
PB-LBS-2,Dukier Porta Bolsas Lobster U,0,2025-05-06
TW-LBS-0,Dukier Toallas Lobster U,0,2025-05-06
